NoteID,CanonicalWord,Word,PromptHint,British,American,MeaningPrimary,ExampleSentence,ExampleTranslation,LearnerLevel,LearningOrder,Sources,SourceBooks,Tags
KV000776,downtown,downtown,,[ˌdaʊnˈtaʊn],[ˌdaʊnˈtaʊn],市中心；在市中心,We took the subway downtown.,我们乘地铁去了市中心。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000777,Lake Ontario,Lake Ontario,,,,安大略湖,Toronto is beside Lake Ontario.,多伦多在安大略湖畔。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000778,stadium,stadium,,[ˈsteɪdiəm],[ˈsteɪdiəm],体育场,We watched a game at the stadium.,我们在体育场看了一场比赛。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000779,volunteer,volunteer,,[ˌvɒlənˈtɪə(r)],[ˌvɑːlənˈtɪr],志愿者；志愿服务,I want to be a volunteer.,我想成为一名志愿者。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000780,sandwich,sandwich,,[ˈsænwɪtʃ; ˈsænwɪdʒ],[ˈsænwɪtʃ; ˈsænwɪdʒ],三明治,I had a sandwich for lunch.,我午饭吃了一个三明治。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000781,top,top,,[tɒp],[tɑːp],顶部；顶端,We went to the top of the tower.,我们去了塔顶。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000782,habit,habit,,[ˈhæbɪt],[ˈhæbɪt],习惯,Reading every day is a good habit.,每天阅读是一个好习惯。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000783,idea,idea,,[aɪˈdɪə],[aɪˈdiːə],想法；主意,That is a good idea.,那是个好主意。,4,000082,rj_start1,rj_start1::6年级下|rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 source::rj_start1::grade::6 source::rj_start1::grade::6::下 stage::grade4-current
KV000784,less,less,,[les],[les],更少的；较少,We should eat less candy.,我们应该少吃糖果。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000785,at least,at least,,,,至少,I read for at least twenty minutes.,我至少阅读二十分钟。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000786,talk about,talk about,,,,谈论；讨论,We talked about healthy habits.,我们讨论了健康习惯。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000787,hockey,hockey,,[ˈhɒki],[ˈhɑːki],冰球；曲棍球,Hockey is popular in Canada.,冰球在加拿大很受欢迎。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000788,beaver,beaver,,[ˈbiːvə(r)],[ˈbiːvər],海狸,The beaver lives near water.,海狸生活在水边。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000789,raccoon,raccoon,,[rəˈkuːn],[ræˈkuːn],浣熊,A raccoon has a black mask.,浣熊脸上有黑色的斑纹。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000790,moose,moose,,[muːs],[muːs],驼鹿,A moose is a large animal.,驼鹿是一种大型动物。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000791,countryside,countryside,,[ˈkʌntrisaɪd],[ˈkʌntrisaɪd],乡村；农村,My grandparents live in the countryside.,我的祖父母住在乡下。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000792,Thanksgiving,Thanksgiving,,,,感恩节,Families eat together at Thanksgiving.,家人们在感恩节一起吃饭。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000793,roast turkey,roast turkey,,,,烤火鸡,We had roast turkey for dinner.,我们晚饭吃了烤火鸡。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000794,squirrel,squirrel,,[ˈskwɪrəl],[ˈskwɜːrəl],松鼠,A squirrel can climb trees.,松鼠会爬树。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000795,swan,swan,,[swɒn],[swɑːn],天鹅,The swan is swimming on the lake.,天鹅正在湖上游泳。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000796,wild goose,wild goose,,,,大雁；野雁,Wild geese fly south in autumn.,大雁秋天向南飞。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000797,frog,frog,,[frɒɡ],[frɑːɡ],青蛙,A frog can jump and swim.,青蛙会跳也会游泳。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000798,English-Chinese dictionary,English-Chinese dictionary,,,,英汉词典,I use an English-Chinese dictionary.,我使用英汉词典。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000799,shopping centre,shopping centre,,,,购物中心,There are many shops in the shopping centre.,购物中心里有很多商店。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000800,shopping mall,shopping mall,,,,购物中心；商场,We went shopping at the mall.,我们去商场购物了。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000801,amazing,amazing,,[əˈmeɪzɪŋ],[əˈmeɪzɪŋ],令人惊叹的；了不起的,The CN Tower is amazing.,加拿大国家电视塔令人惊叹。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000802,hot pot,hot pot,,,,火锅,We ate hot pot together.,我们一起吃了火锅。,4,,rj_start1,rj_start1::6年级下,learner::klose::level::4 source::rj_start1 source::rj_start1::grade::6 source::rj_start1::grade::6::下
KV000803,office worker,office worker,,[ˈɒfɪs ˌwɜːkə(r)],[ˈɑːfɪs ˌwɜːrkər],公司职员,My mum is an office worker.,我妈妈是一名公司职员。,4,000006,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000804,factory worker,factory worker,,[ˈfæktəri ˌwɜːkə(r)],[ˈfæktəri ˌwɜːrkər],工厂工人,My dad is a factory worker.,我爸爸是一名工厂工人。,4,000007,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000805,cook,cook,v.,[kʊk],[kʊk],烹饪；煮,I can cook dinner for my family.,我会为家人做晚饭。,4,000011,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000806,clean,clean,,[kliːn],[kliːn],打扫；干净的,I clean my room every week.,我每周打扫我的房间。,4,000012,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000807,look after,look after,,[lʊk ˈɑːftə(r)],[lʊk ˈæftər],照顾,I look after my little brother.,我照顾我的弟弟。,4,000014,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000808,sweep,sweep,,[swiːp],[swiːp],扫,I sweep the floor after dinner.,晚饭后我扫地。,4,000015,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000809,strong,strong,,[strɒŋ],[strɔːŋ],强壮的,My brother is strong.,我哥哥很强壮。,4,000021,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000810,kind,kind,,[kaɪnd],[kaɪnd],友好的,Our new teacher is very kind.,我们的新老师很友好。,4,000024,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000811,best,best,,[best],[best],最好的,She is my best friend.,她是我最好的朋友。,4,000026,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000812,read,read,,[riːd],[riːd],阅读,I read books after school.,我放学后读书。,4,000027,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000813,play,play,,[pleɪ],[pleɪ],玩耍,The children play in the park.,孩子们在公园里玩。,4,000029,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000814,game,game,,[ɡeɪm],[ɡeɪm],游戏,This game is fun.,这个游戏很有趣。,4,000030,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000815,football,football,,[ˈfʊtbɔːl],[ˈfʊtbɔːl],足球运动,We play football after school.,我们放学后踢足球。,4,000031,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000816,over,over,位置,[ˈəʊvə(r)],[ˈoʊvər],在……的远端（或对面）,The park is over there.,公园在那边。,4,000038,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000817,bus stop,bus stop,,[ˈbʌs stɒp],[ˈbʌs stɑːp],公共汽车站,The bus stop is near our school.,公共汽车站在我们学校附近。,4,000042,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000818,sport,sport,,[spɔːt],[spɔːrt],体育运动,Football is my favourite sport.,足球是我最喜欢的运动。,4,000044,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000819,walk,walk,,[wɔːk],[wɔːk],散步；行走,I walk to school every day.,我每天步行去上学。,4,000045,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000820,community,community,,[kəˈmjuːnəti],[kəˈmjuːnəti],社区,There is a park in our community.,我们的社区里有一个公园。,4,000046,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000821,photo,photo,,[ˈfəʊtəʊ],[ˈfoʊtoʊ],照片,This is a photo of my family.,这是一张我的全家福。,4,000049,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000822,firefighter,firefighter,,[ˈfaɪəˌfaɪtə(r)],[ˈfaɪərˌfaɪtər],消防队员,A firefighter helps people.,消防队员帮助人们。,4,000052,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000823,driver,driver,,[ˈdraɪvə(r)],[ˈdraɪvər],司机,My uncle is a driver.,我叔叔是一名司机。,4,000054,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000824,cleaner,cleaner,,[ˈkliːnə(r)],[ˈkliːnər],清洁工,She is a cleaner at our school.,她是我们学校的一名清洁工。,4,000055,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000825,delivery worker,delivery worker,,[dɪˈlɪvəri ˌwɜːkə(r)],[dɪˈlɪvəri ˌwɜːrkər],快递员,The delivery worker is at the door.,快递员在门口。,4,000057,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000826,now,now,,[naʊ],[naʊ],现在,I am doing my homework now.,我现在正在做家庭作业。,4,000060,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000827,tell,tell,,[tel],[tel],讲述；告诉,Please tell me your name.,请告诉我你的名字。,4,000063,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000828,Ms,Ms,,[mɪz],[mɪz],女士,Ms Li is our teacher.,李女士是我们的老师。,4,000065,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000829,rain,rain,,[reɪn],[reɪn],下雨；雨,There is a lot of rain today.,今天雨很多。,4,000079,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000830,closed,closed,,[kləʊzd],[kloʊzd],关闭的,The shop is closed today.,这家商店今天关门。,4,000080,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000831,fly,fly,,[flaɪ],[flaɪ],操纵（飞行器等）；飞,I can fly a kite.,我会放风筝。,4,000083,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000832,kite,kite,,[kaɪt],[kaɪt],风筝,My kite is red.,我的风筝是红色的。,4,000084,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000833,snowman,snowman,,[ˈsnəʊmæn],[ˈsnoʊmæn],雪人,We make a snowman in winter.,我们冬天堆雪人。,4,000085,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000834,whose,whose,,[huːz],[huːz],谁的,Whose book is this?,这是谁的书？,4,000090,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000835,mine,mine,,[maɪn],[maɪn],我的,This book is mine.,这本书是我的。,4,000093,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000836,which,which,,[wɪtʃ],[wɪtʃ],哪一个；哪一些,Which book do you like?,你喜欢哪一本书？,4,000098,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000837,get together,get together,,[ɡet təˈɡeðə(r)],[ɡet təˈɡeðər],聚会,Our family gets together on Sunday.,我们一家星期日聚会。,4,000102,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000838,leaf,leaf,,[liːf],[liːf],叶（复数 leaves）,This leaf is red.,这片叶子是红色的。,4,000108,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000839,then,then,,[ðen],[ðen],然后；那时,I do my homework and then I play.,我先做家庭作业，然后玩。,4,000110,rj_start1,rj_start1::klose-current::4年级上,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::上 stage::grade4-current
KV000840,hurry up,hurry up,,[ˌhʌri ˈʌp],[ˌhɜːri ˈʌp],快点；赶快,Hurry up! We are late.,快点！我们迟到了。,4,000112,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000841,ready,ready,,[ˈredi],[ˈredi],准备好,I am ready for school.,我准备好去上学了。,4,000115,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000842,rule,rule,,[ruːl],[ruːl],规则；规章,This is a school rule.,这是一条校规。,4,000116,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000843,turn off,turn off,,[ˌtɜːn ˈɒf],[ˌtɜːrn ˈɔːf],关掉,Please turn off the light.,请把灯关掉。,4,000118,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000844,tidy,tidy,,[ˈtaɪdi],[ˈtaɪdi],整洁的；整齐的；使整洁；整理,My desk is tidy.,我的书桌很整洁。,4,000123,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000845,window,window,,[ˈwɪndəʊ],[ˈwɪndoʊ],窗,Please open the window.,请打开窗户。,4,000126,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000846,understand,understand,,[ˌʌndəˈstænd],[ˌʌndərˈstænd],懂；理解,I understand this word.,我理解这个单词。,4,000129,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000847,wall,wall,,[wɔːl],[wɔːl],墙；壁,There is a picture on the wall.,墙上有一幅画。,4,000130,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000848,newspaper,newspaper,,[ˈnjuːzpeɪpə(r)],[ˈnuːzpeɪpər],报纸,My grandpa reads the newspaper.,我爷爷看报纸。,4,000131,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000849,hand out,hand out,,[ˌhænd ˈaʊt],[ˌhænd ˈaʊt],分发,Please hand out the books.,请把书分发下去。,4,000132,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000850,workbook,workbook,,[ˈwɜːkbʊk],[ˈwɜːrkbʊk],练习册；作业本,Open your workbook please.,请打开你的练习册。,4,000133,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000851,watch,watch,,[wɒtʃ],[wɑːtʃ],看,I watch TV after school.,我放学后看电视。,4,000134,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000852,TV,TV,,[ˌtiː ˈviː],[ˌtiː ˈviː],电视,We watch TV in the living room.,我们在客厅看电视。,4,000135,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000853,homework,homework,,[ˈhəʊmwɜːk],[ˈhoʊmwɜːrk],家庭作业,I do my homework after school.,我放学后做家庭作业。,4,000136,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000854,word,word,,[wɜːd],[wɜːrd],言语；单词；字,I know this word.,我认识这个单词。,4,000142,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000855,wash,wash,,[wɒʃ],[wɑːʃ],洗,I wash my hands before dinner.,我晚饭前洗手。,4,000143,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
KV000856,loud,loud,,[laʊd],[laʊd],说话太大声的；吵闹的,The music is too loud.,音乐声音太大了。,4,000145,rj_start1,rj_start1::klose-current::4年级下,learner::klose::level::4 learner::klose::released learning::klose::grade4 source::rj_start1 source::rj_start1::edition::klose-current source::rj_start1::edition::klose-current::grade::4 source::rj_start1::edition::klose-current::grade::4::下 stage::grade4-current
